ID_REF	GSM878100	GSM878101	GSM878102	GSM878103	GSM878104	GSM878105	GSM878106	GSM878107	GSM878108
205020_s_at	4304	5805.3	4751.8	1804.6	2418.2	1589.6	2473	1041.7	4171.9
205021_s_at	399.3	346.9	405.5	458.1	984.6	1384.1	917.9	963.5	701.8
205022_s_at	5089.8	3132.4	2352.4	1896.2	2490	1665.3	2396.2	2479.8	2313.3
205023_at	9	79.2	116.2	76.1	66.2	81.8	21.3	11.5	6
205024_s_at	153.3	990.8	678.6	426	441.1	144.3	704.8	593.5	645.2
205025_at	206	38	194.3	169.8	450.6	433.9	344.7	434.8	256.6
205026_at	354.1	137.4	204.9	168.4	419.6	608.8	441.7	418.5	591
205027_s_at	921.2	564	593.4	488	312.8	527.5	293.5	563.9	381.7
205028_at	17.6	132	9.7	128.8	37	245.3	43.7	140.5	110.6
205029_s_at	56.3	5.9	8.5	67.3	9.5	191	46	7.7	9
205030_at	48.7	13.3	108.1	59.8	11.6	586.7	12.5	102.7	174.9
205031_at	92.6	72.6	276.3	22.4	18.6	170.5	127.5	88	116.1
205032_at	277.5	183	258.5	277.5	650	303.7	1169.4	318.3	797.3
205033_s_at	69.7	12	13.2	9.9	203	291.7	130	177.5	118.5
205034_at	194.7	1010.6	502	542.6	228	182.9	471.2	316.1	305.1
205035_at	266.4	282	248.6	277.4	673.5	433.5	568.6	700	729.8
205036_at	2496.8	2508.6	2366.1	4072	1768.5	2473.6	2158.5	2982.3	1693.8
205037_at	802.1	1388.5	1101.5	1047.7	1752	2108.4	2162.9	2242	2324.4
205038_at	21.2	10	10.7	9.5	24.6	116	12.1	28.4	9.9
205039_s_at	536	234.3	209	124.9	449.4	737.3	420.4	487.4	455.3
205040_at	7.4	17.8	76.4	92.8	16.3	91.3	23.2	27.5	22.6
205041_s_at	24.9	45.7	81.1	20.1	37.3	42.1	6.6	95.1	3.8
205042_at	4349.2	2694.4	3593.1	3375.3	2675.3	2179.8	2385.8	2730.6	2554.3
205043_at	18.6	8.7	6	13.4	13.1	74.6	20.5	13.5	32
205044_at	6.2	12.6	44.2	18.6	6.1	86.8	11.3	20.9	63.4
205045_at	270.8	249	328	211	494.7	324	559.5	434.3	400.6
205046_at	552.7	1630.4	822.9	771.3	375.9	270.2	763.7	345.7	850.1
205047_s_at	15595.7	8408	27786.3	21158.4	14458.2	11724.1	6641.1	19463.9	15801.4
205048_s_at	4274.5	351.4	4912.2	1325.2	668	4784.1	2622.5	618.2	562.2
205049_s_at	43.5	26.6	100.6	114.4	70.8	180	141.8	85.8	38.8
205050_s_at	277	82.8	185.9	132.5	163.8	119.4	246.8	236.1	199.4
205051_s_at	258.6	162.9	197.7	93.4	43.9	109.4	169.5	390.1	528.1
205052_at	1520.6	1684.4	1280.1	1177.6	1055.4	1143.6	1433.4	2068.2	1166.7
205053_at	308.8	898.7	648.3	514.5	361.4	503.2	427	512.7	582.7
205054_at	100	120.6	163	117	163	336.6	81.7	104.4	58.7
205055_at	7107.4	8128.8	9232.9	7104.1	4571	4884	4625.5	6872.5	4482.3
205056_s_at	23.1	13.4	21.3	19.4	38.7	681.9	30.2	22.2	16.7
205057_s_at	9.2	9.2	21.3	22.8	621.3	121.5	629.2	293.8	241.2
205058_at	156.9	146.3	75.4	99.2	206.9	353.8	192.1	449.2	201.1
205059_s_at	816.3	772.1	655.5	778.6	2780.6	2450.5	2164.1	1819.2	1529
205060_at	856.4	1119.6	1116.8	1236.4	1178.9	1064.1	474.7	679.6	770.9
205061_s_at	2308.1	5515.5	3128.4	2789.6	1310.7	1434.3	2823.5	1908.1	1956.9
205062_x_at	804.7	703.7	531.9	753.3	462.6	525.9	494.2	657	475.4
205063_at	1162.4	2053.4	1269.1	1671.1	1147.9	1511.3	855	1231.2	1407
205064_at	93	73.3	8.1	49.5	75.4	81.1	3.7	193.4	71.1
205065_at	6.4	250.4	144.3	99.7	175.9	473.6	361.1	25.3	327.6
205066_s_at	321.3	4059.8	2954.1	1465	2888	4113.7	3114.2	956	4260.7
205067_at	770.2	606.6	393.1	285.4	778.6	1135.1	1130.1	452.4	649.3
205068_s_at	506.2	286.4	457.8	426.5	452.8	853.1	144.8	891.6	399.9
205069_s_at	102.6	62.3	96.3	87	123.4	726.4	21.4	162.5	111.2
205070_at	1098.8	1167.9	1255	1347.3	1236.6	1166.5	971.8	728.4	846.3
205071_x_at	591.3	371.2	430.5	791	569.8	497.8	749.7	459.2	415
205072_s_at	329.6	546.1	479.6	731.9	441.5	508.4	545.7	340.4	328.7
205073_at	23.5	166.6	188.2	49.4	67	125.3	73.3	27	30.1
205074_at	568	450.4	491.5	415.2	438.7	741.1	476.5	344	323.7
205075_at	92.4	70	107.7	38.5	271.4	77.1	167.9	158.5	53.7
205076_s_at	863	791.1	565.4	636.5	544.8	833.9	1047.1	797	978.6
205077_s_at	4378	4932	4399.7	5845.9	3345.4	3861.1	3370.1	2808.9	3588.9
205078_at	2791.6	3063	2947.1	3966.6	3155.4	2906.7	4350.7	2773.1	2895.7
205079_s_at	3398.1	3632	1734.9	1902.8	1669.6	1638.7	1751.2	1289.2	1829.7
205080_at	583.8	935.8	614.2	1544.7	1474.6	557.5	1238.4	601.5	428.9
205081_at	3420.1	3576.8	1314	5272	4378.6	3011	5521.1	721.8	2453.2
205082_s_at	419.7	671.6	366.6	720	654	600.4	2726.5	1387.5	650.2
205083_at	1377.7	1797.3	1392.5	2351.8	1291.5	1434.9	3787.3	2099	980.9
205084_at	2194.1	2390.4	2435.8	2775.7	1725.1	1495.6	2714.4	2326.6	2274
205085_at	85.7	211.3	141.7	91.7	6.9	331.6	38.9	79.7	92.9
205086_s_at	137.2	189.1	140.2	92.1	487.9	475.5	340.7	39.7	271.2
205087_at	3153.4	1953.3	1719.8	2492.1	1358	1149	1596.7	1412.7	1173.5
205088_at	1441.8	1372	1305	1101.3	2344.1	2099.8	1610.6	2377.8	1914.2
205089_at	1739.1	1622.4	1137.3	1324.5	1400.9	1290.2	1084.7	1589.3	1299.6
205090_s_at	565.3	484.3	678.3	929.3	765.8	754.6	989.4	560.2	1072.9
205091_x_at	3183.5	3994.1	1995	3432.7	1885.9	1925.2	2905.9	2994.9	2210.3
205092_x_at	2267	1046.4	709.9	780.8	707.2	733.8	339.3	1025.6	403.2
205093_at	49.1	7.2	21.6	17.3	21.7	131.8	28.6	54.9	28.3
205094_at	1695.1	1417.6	1290	1912.3	1132.2	1420.8	966	1372.5	794.3
205095_s_at	32.4	237.3	72.8	142.4	669.4	160.8	1489.6	382	1107.8
205096_at	150.7	114.4	116.8	37.1	284.9	387.1	360.8	416.1	206.3
205097_at	784.6	1994	2502.2	1981.4	1678.8	1124.4	1875.9	1912	2290.5
205098_at	170	228.5	260.8	259.3	297.4	698.2	372	240.3	26.4
205099_s_at	98.3	89.1	80.5	70.8	21.9	216.5	386.4	122.8	102.3
205100_at	2384.7	2101.9	2322.3	3189.5	3908.4	3630.1	2905.2	2672.9	3409.7
205101_at	108.5	131.5	89.7	17.9	115.9	284.6	105.2	11.9	158.7
205102_at	80.1	17.1	189.9	135	52.5	228.6	168.7	277.9	53.6
205103_at	34.2	82.3	205.7	46	270.9	831.6	107.9	547.3	357.4
205104_at	216.5	455.6	268.7	298.9	433.8	410.5	562.4	395.4	295.9
205105_at	2524.4	3208.1	3625.5	5164.3	1647.6	2398.4	2923.6	1847.7	1521.7
205106_at	101.3	194.7	54.4	68.7	162.1	612.2	216.3	183.4	246.8
205107_s_at	747.1	450.5	663.2	404.8	551.6	417.5	477.9	394.4	388.4
205108_s_at	102.8	10.2	48.8	15.3	176.9	204.8	18.5	14	153.2
205109_s_at	742.6	402.8	219.7	333.6	411.9	313	441.2	366.4	338.2
205110_s_at	74.1	31.3	85.9	174	28.3	147	63	78.3	63.5
205111_s_at	451.3	569.1	474.8	694.9	543.5	664.4	504.7	490.1	483.6
205112_at	405	581.3	299.9	438.6	534.8	681.8	689.7	233.9	565.7
205113_at	1280.1	240.9	56.7	1051.5	451	424.5	109.6	90.3	536.8
205114_s_at	184.5	19.2	87.3	21.4	24.2	520.2	370.4	168.8	113.9
205115_s_at	116.4	356.7	427.3	311.7	450.3	463.5	384.2	380.3	463.9
205116_at	163.4	302.5	225.8	634.9	95.4	65.6	307.1	280.2	373.9
205117_at	659.7	1067.7	586.8	961.5	1100.3	1307.2	1886.5	779.8	1100.7
205118_at	73.5	12.2	7.7	69.4	22.7	67	35.3	36.8	7.5
205119_s_at	324.5	590	704.4	193.5	318.6	176.3	388	139.7	484.4
205120_s_at	9367.1	9277.8	8150.5	9027.7	7660.8	5629.2	10491.3	7503.1	7771.2
205121_at	263	171.5	253.5	359.6	367.4	502.6	1299.9	870.8	818.8
205122_at	1907.1	1356.7	1641.4	1931.4	595.2	725	730.7	743.1	680.8
205123_s_at	616.6	383.4	381.9	443.7	366.5	237.7	705.1	423.4	483.4
205124_at	43.6	18	52.8	70.9	76.1	114	216.2	151.1	265.4
205125_at	1004.3	577	937	943.3	3089.3	3819.8	1337.5	2070.3	2344.7
205126_at	2005	2363.3	2278.1	2361.1	1606.5	1144.8	2032.3	1305.3	1580.7
205127_at	46.7	15.4	18.3	28	273.5	77.1	145.5	59	30.8
205128_x_at	388.1	352.9	494.2	469.2	495.6	833	147.2	280.9	144.9
205129_at	1031.5	2010.3	1703.6	1952	758.8	707.1	595.8	1282.8	1011.9
205130_at	9261.2	10047.8	7094.4	8304.8	2760	15217.5	29640	6544.1	3235.6
205131_x_at	980.6	997.1	724.7	521.5	2386.6	3572.3	2456.8	2333.3	1833.3
205132_at	1626.6	4751.1	225.8	1233.6	1920.7	1561.1	551.3	770.2	844.9
205133_s_at	3671	7063.5	6929.4	7183.9	6245.4	4356.8	6780.6	6669.3	7779.1
205134_s_at	624.6	1010.8	833.7	715.7	757.7	853.2	519.6	792.6	801.1
205135_s_at	728.4	1036.5	965.3	912.7	823.6	814.4	843.2	918.8	801.1
205136_s_at	474.9	704.3	629.2	467.5	631	457.7	599.1	85.4	468.4
205137_x_at	62.5	53.3	11.8	21.2	132.7	278.1	34.4	39.7	35.6
205138_s_at	41.1	7.9	91.3	126.5	67	890.6	105.6	245.6	232
205139_s_at	3115.5	2074.8	2102.2	2589.5	1683.4	1682.5	1498.1	2616.3	2198.3
205140_at	913.4	896	678.7	1186.6	730.5	476.1	968.9	687.6	877.5
205141_at	1291.7	549.4	720.7	620	911.8	1346.4	729.8	585.6	846.9
205142_x_at	512	398.9	434.9	500.3	1615.3	1380.3	1267.7	758.3	1306.8
205143_at	14.8	58	97.3	89.5	179.9	39.1	17.3	27.8	126.8
205144_at	280	246.9	199.3	336.6	174.2	482	195.2	199.2	217.5
205145_s_at	651.7	296.3	609.4	494.5	567.6	1178.1	486.3	1106	579.1
205146_x_at	190.9	20	14.3	208.2	985.8	653.1	366.6	316.2	489.7
205147_x_at	198	53.1	104.9	66.9	128.1	103.2	131.5	285.6	203.5
205148_s_at	206.7	216.3	234.3	77.4	23.5	176.6	197.9	273.7	252.4
205149_s_at	19.2	15.4	34.2	64.9	22.9	90.7	68.8	159.8	312.8
205150_s_at	80.3	39.6	11.6	75.9	69	270.6	151.6	117.2	106.6
205151_s_at	67.1	65.6	119.5	146.5	103.5	233.4	14.4	19.2	101.6
205152_at	831.3	119.9	15.8	34.7	61.5	65.6	124.7	13.9	15.5
205153_s_at	377.9	331.6	421.8	369.3	640.2	738.8	474.1	642.5	536.6
205154_at	61.7	191.3	33.6	26.1	24.3	98.8	164.3	210.6	48
205155_s_at	23.6	18.3	43.1	200.2	239	363	31.2	47.7	34.8
205156_s_at	425.3	681.2	546.8	325.6	516.8	634.8	392.8	488.8	489
205157_s_at	1221.6	360.1	235.1	1818.8	986.7	755.5	632.1	436.5	453.1
205158_at	5767	2768.1	2301.4	2853	2820.2	3280.5	2607.8	2200.1	2893.2
205159_at	2368.7	242.5	1083.7	858.8	2065.6	440.8	2474.1	477.9	986.4
205160_at	940.7	567.9	586.8	562.7	1413.6	927.9	856.6	1173.6	829.5
205161_s_at	502.3	205.1	230.4	213.8	433.8	361	416.7	303.9	266.6
205162_at	576.3	1368.5	1211.3	1416.2	618.5	751.8	712	820	919.1
205163_at	26.1	83.7	25.5	111	117.1	375.4	134.1	36.7	104
205164_at	150.5	502.2	1132.4	673	642.8	143.2	479.2	389.9	407.2
205165_at	243.3	155.8	96.2	77.7	118.8	118.8	22.6	23	18.2
205166_at	159.4	132.5	115.1	178.2	481.8	711.9	686.3	803.9	751.1
205167_s_at	134.3	535	350	117.6	280.6	305.8	314.3	330.6	357.3
205168_at	3884.9	2554.9	4224.1	3144.3	11498.6	10322.6	10360.9	11924.9	12190.6
205169_at	1126.7	893.4	1096.5	972.4	943.8	586	986.3	422.2	723.9
205170_at	470.2	472.7	329.7	376.6	1536.5	641.1	2118.5	865.2	1003.7
205171_at	993	721.8	1185.8	640.8	532.1	611.7	494.1	801.8	583
205172_x_at	1173.1	1623.8	1049	1817.1	2413.9	1628.9	2551.8	1101.3	1683.3
205173_x_at	3001.8	3223.5	4150.8	6225.9	2367.7	2569.7	2659.1	2858.1	2917.2
205174_s_at	11952.4	9864.7	10024.6	4602.5	10016	6351.2	10472.3	10186.8	6593.9
205175_s_at	42	12.1	14.6	10.4	15.9	142.3	17.1	19	7.5
205176_s_at	7134.3	2902.6	2484.4	2650.3	3425.4	5038.1	1917.6	3957.3	2536.2
205177_at	11.5	17.7	16	7.1	16.8	71.2	17	16.9	12.8
205178_s_at	4243.5	2811.1	2682.6	2323.7	2707.9	2519.8	1280.7	2860.6	2155.5
205179_s_at	12.1	22.1	111.6	5.6	12.2	67.2	107.8	144.9	75
205180_s_at	241.5	9.2	118.1	143.5	167.4	121.1	120.2	51.9	34
205181_at	536.6	514.9	461	390.8	429.7	328.8	291	506.3	472.7
205182_s_at	336.3	202.6	307.3	425.2	116.7	155.1	305.8	410.7	48
205183_at	5.7	8.7	12.8	6.8	4.2	95.2	8.5	14.1	8.7
205184_at	108.2	140.8	18.3	69.6	34.5	94.2	24.1	21.2	142.3
205185_at	47.2	21.6	104.4	79.8	51.2	95	58.7	88.4	104.5
205186_at	392.4	303.8	238.6	326.4	460.1	443.4	667	459.8	455.2
205187_at	414	1004.7	812.1	962.7	1117.5	722.6	1526.4	1823	1502.2
205188_s_at	599.5	595.4	665.8	711.3	755.3	1197.9	687.6	1086.7	1505
205189_s_at	423.5	343.5	461.3	603.7	305	964.3	244.1	470.1	382.6
205190_at	110.8	174.4	151.8	155.1	155	278.7	105.8	123	37.2
205191_at	2034.8	1809.6	1710.5	2533.1	1027.8	403.3	934.9	957.4	966.3
205192_at	164.3	144.3	276.3	137.8	266	168.5	136.8	232.4	69.1
205193_at	4043.6	790.7	1254.8	1426.4	6451.1	3215.4	3866.7	3856.8	3532.5
205194_at	1470.1	1555.9	3670.4	3463.1	1226.9	616.3	950	1169.5	1188.4
205195_at	1458.1	1495.8	1585.9	1178.7	558.6	786.3	635.1	1121	599.7
205196_s_at	1856.6	1436.1	1492.7	1541.8	832.4	990.9	868	1110.1	1269.9
205197_s_at	310	336.6	371.9	418.8	994.6	955.1	480.1	798.1	1097.1
205198_s_at	1135	1220.1	1065.3	1042.1	910.7	978.4	859.7	787	790.6
205199_at	705.5	27	127	31.3	401.6	1913.3	293.5	1541.3	193.7
205200_at	4695.6	1848.2	1344.6	4216.4	2287.4	1826.9	4660	1374.4	694.8
205201_at	1606.6	1385.3	1539.7	1080.5	1395.7	1842.7	1332.3	1266.9	1292.9
205202_at	8258.7	7589.4	6805.7	9511.2	6184.6	4782.6	6169.2	5479.9	5502.7
205203_at	272.6	356.5	204.4	201.7	264.6	274.2	376.2	650.8	430.9
205204_at	841.1	1173.9	994.9	1000.5	1519.1	2239.8	1548	1558.6	1874.9
205205_at	780.9	461	469.9	617.7	1189.3	1946.8	1263.3	1071.3	1164
205206_at	588.1	244.3	301.7	808.4	45.9	151.1	109.2	91.5	90.8
205207_at	46838.2	20742.4	9855.2	16286.6	25322.2	13116.3	25676.8	12247.2	27978.6
205208_at	49.7	33.6	261.9	101.2	307.9	766.3	259.8	399.9	197.1
205209_at	392.2	387.5	304.7	443.3	18.9	586.3	217.9	274.7	509
205210_at	729.1	744.4	688.9	520.3	934.9	205.8	827.7	557.9	666.5
205211_s_at	595.1	591.9	601.9	619.3	1395.8	1734.1	698.6	1414.1	940.7
205212_s_at	223.7	14.7	237.4	36.5	88.3	55.3	168.7	101.2	24.9
205213_at	64	33	31.9	33.4	28.3	84.8	30	65.6	49.5
205214_at	1026.9	1600.5	960.8	944.8	1138.1	2244.7	2006.9	978.9	2110
205215_at	688.5	243	577.3	339.9	315.8	274.3	228.9	430.3	204
205216_s_at	48.8	91.5	125.4	20.9	84.3	144.4	134	147.4	79.8
205217_at	274.1	456.2	470.8	566.1	183.6	304.3	196.8	568	85.9
205218_at	1090.8	1722.2	1313.8	1481.9	789.8	815.8	904	1341.5	917.6
205219_s_at	609	840.1	669.9	775	450.6	1676.5	888.1	1055.7	1225.8
205220_at	33.3	62.9	14.6	27.4	91.9	123.2	8.9	9.5	82.7
205221_at	36.9	30.3	23.5	3.8	19.4	80	23.5	17.2	6.6
205222_at	365.6	615.2	364.3	449.1	336.9	338.6	288.8	322.9	302.8
205223_at	31.5	341.9	70.4	176.1	98.7	384.9	351.6	311.5	343.6
205224_at	149.9	424.5	251.7	481.4	231.1	500.9	242.4	58.9	301.3
205225_at	132.5	203.6	133.3	239.8	142.9	288.8	247.8	150.8	166.7
205226_at	16.3	112.7	58.9	87.5	91.1	138.6	8.4	313.2	109.6
205227_at	1578	510.2	877.4	1057.6	1360.3	497.9	1154.1	753	407.7
205228_at	871.9	708	1147.3	552.8	1178.6	1397.4	1140.7	1136.2	972.9
205229_s_at	80.1	101.9	219.7	16.2	87.3	111.7	6.7	58.9	182.5
205230_at	291.5	164.5	285.9	238.6	233.4	74.1	205.1	224.8	192.3
205231_s_at	451.1	383.5	434.6	451.7	402.1	220	293.9	458	523.4
205232_s_at	228.8	355.1	282.1	302.6	427	709.7	729.4	531.4	682.4
205233_s_at	444.9	363.1	353.5	355.2	317.4	494.4	386.2	455.2	496.1
205234_at	2442.9	3749.2	3816.4	5072.4	2541.7	895.2	3135.7	1581.1	2177.2
205235_s_at	393.9	1136.2	531.1	562.4	456.1	551.6	724.8	417.9	801.1
205236_x_at	439.8	449.7	165.3	517	807.2	2003.8	601	447	537
205237_at	156.6	47.5	66.2	42.6	245.9	213.1	106.2	254.8	70.9
205238_at	334.6	321.1	419.2	336.4	452.8	525.7	817.3	447.4	414.9
205239_at	166.2	137.6	218.9	117.6	100.6	302.3	247.5	249.4	121
205240_at	288.1	762.6	370.9	287.8	379.9	158.4	917.3	933.3	565.8
205241_at	1910.7	2433.2	2791.5	2730.2	2003.1	2506.6	2466	2260.4	2133.7
205242_at	5.9	62.7	5.6	3.7	5.4	41	39.1	6.3	4.9
205243_at	32	28	18.6	31.5	42.7	152.4	34.7	49.6	340.3
205244_s_at	15.6	52.5	22.4	28.6	136.5	100.4	141.7	331.9	31.1
205245_at	298.1	50.4	65.9	179.4	283.6	436.2	219.3	229.2	168.8
205246_at	974	1012.8	1226.9	1090.4	646.4	827.6	850.4	696.9	882.5
205247_at	185.5	99.6	200.7	119.1	285	810.8	200	434.3	259.3
205248_at	919.5	1040.2	996.9	682	548.6	1218.7	735.3	581.8	1170.2
205249_at	16246.4	940.1	792.7	2275.7	9824.6	1669.3	1681.6	4138.7	4077.2
205250_s_at	1935.5	1364.1	1278.9	1920.5	762.3	954.4	733	989.9	647.5
205251_at	2645.6	1379	1583.6	2188.3	1311.4	2136.4	662.3	906	802.6
205252_at	427.9	366.3	404	296.4	466.2	711.3	524.8	373.9	474.8
205253_at	39.3	106.1	26.2	16.3	141.1	160.8	398.3	241.8	143
205254_x_at	58.9	144.2	104.9	120.9	287.7	414.2	474.7	462.4	294.8
205255_x_at	1022.5	2937.5	3883.9	2982.7	1785.8	1608.8	3000.4	1177.2	1861.2
205256_at	362	553.3	290.2	425.7	264.7	539	414.3	352.4	343.8
205257_s_at	944.4	694.7	313.7	221.7	476	1165.1	422.1	535.2	626.9
205258_at	3761.9	315.3	573.4	602.5	2080.9	2253	1302.7	2044.2	1258.7
205259_at	103.7	160.1	227.6	186.1	20.8	29.6	144.8	107.3	125.9
205260_s_at	1816.6	1961.4	896.4	1118.7	796.7	1128.5	1608.1	1485.8	1624.2
205261_at	231.7	49.1	51.1	146.4	347.7	777.8	286.3	255.4	381.9
205262_at	79	69.3	16.3	123.6	22.8	149.7	51.9	29.3	10.7
205263_at	10215.2	8173.6	8569.1	11461.4	8914.6	6262.9	6358	5296.9	6296
205264_at	1513.6	1132.5	1854.5	1516.3	1031.9	974.4	992.3	1424.4	1317.7
205265_s_at	1210.1	584.7	798.8	624.1	899.2	910.1	528.1	1274.9	1002.5
205266_at	1846.7	990.3	2128.6	657.8	7234.8	2156	2282.1	1386	2944.4
205267_at	34.2	12	45.5	93.4	59.4	42.9	3.8	9.1	36.1
205268_s_at	62.3	11.1	11.4	10	22.3	52.8	10	101.7	108.6
205269_at	36.1	26.4	14.2	38.4	27.4	217.7	44.1	7.9	2.2
205270_s_at	14	4.1	16.9	12.8	17.8	560.4	108.9	80.2	33.4
205271_s_at	391.5	249.4	331.6	432.8	587.6	913.2	297.8	428.4	539.8
205272_s_at	13.6	12.7	18.7	16.8	24.9	198.3	13.6	36.9	20.9
205273_s_at	2003.8	3526	2085.5	2717.1	4091.4	3259.7	6256.4	3834.6	3828.8
205274_at	130.5	26.1	18	15.9	30.8	193.2	38.1	30.9	79.1
205275_at	195.4	274.9	287.2	298.6	422.9	115.8	447.3	491.3	575.7
205276_s_at	170.9	69.8	233.4	159	345.2	194.6	221.2	443.4	456.3
205277_at	726.8	466.6	473.2	329.3	296.6	692.3	338.3	539.8	415
205278_at	2.1	16.1	7.2	8.3	47.3	410.3	70.3	3.9	6.4
205279_s_at	1517.5	1056.9	1160.9	897	2820	2292.8	4349.5	4122.9	2723.6
205280_at	2252.8	2473.8	2307.9	1715.1	2391	1920.5	3016.9	3410.9	1997.1
205281_s_at	1079.2	766.3	1167.1	1068.3	1381.3	807.9	731.7	820.7	687
205282_at	251.6	499.2	503.6	322.5	267.4	626.5	325.2	276.5	305.6
205283_at	974.5	1414.1	1121.9	1221.7	1307.6	1052.3	1312.8	1130.8	1063.6
205284_at	203.6	394.7	511.4	494.9	213.2	406.6	309.9	344.9	220.4
205285_s_at	12.4	8.9	18.9	5.4	20.2	847.9	48.3	93.7	92
205286_at	19.5	57.8	56.5	38.6	10	69	45.9	41.4	15.8
205287_s_at	29	10.5	19	34.2	31.4	92	40.3	23.1	14
205288_at	144.5	104.9	97.8	69.6	52	222.8	124.9	119.8	83.5
205289_at	106.2	566.4	522.6	308.6	347.4	1024.7	712.5	911.6	600.8
205290_s_at	108.6	457.2	483.9	312.4	541.8	924.8	673.5	721.1	483.2
205291_at	146.3	91.2	218.9	155.1	298.7	540.8	36.2	142	78
205292_s_at	13077.2	32090.7	25510.4	21890.7	10890.2	7860	16606.1	13616.9	16391.5
205293_x_at	10.7	26.1	12.1	16.6	75	212	373.3	34.3	15.1
205294_at	85.9	385.9	271.4	248.6	267	405.2	473.1	245.9	233.7
205295_at	148.1	55.1	149.6	27	146.2	229.1	176.1	232	97.9
205296_at	255.3	523.1	318	338.4	187.3	174.5	430.9	105.3	151.1
205297_s_at	166.1	11.3	88.5	96.5	35.3	293.7	136.7	97.9	130.4
205298_s_at	1162.3	1017.8	760.5	766.7	910.8	1249.9	972.6	805.2	869.2
205299_s_at	156.1	229.6	195.9	212.5	55.9	437.9	275.3	137.1	157.7
205300_s_at	424.4	1104.2	568.6	1114.1	441.7	361.4	619.6	739	825.5
205301_s_at	164.1	421.6	390.4	576	205.2	155.7	105.5	276.4	289.7
205302_at	474.2	728	622.3	1723.4	477.3	177.6	1939.1	134.8	211.8
205303_at	219	328.4	73.7	89.1	291.7	253.8	300.8	345.8	335
205304_s_at	195.3	209.6	244.4	69	154.2	289.4	559.3	340.9	426.1
205305_at	238.9	185.7	109.9	111.8	254.7	204.9	199.1	111.3	163.8
205306_x_at	56.6	63	63.5	41.1	74.7	250.2	14.7	37.5	12.8
205307_s_at	79.4	77.8	21.3	76.6	29	127.7	123.7	22	51.7
205308_at	2913.3	2276.1	2228.1	1826.9	1048	2241.7	910.9	852.3	1327.7
205309_at	4.1	3.8	5.7	2.7	8.7	47	5.9	10.8	16.2
205310_at	1501.9	1504.2	1703.8	1430	859.2	1803.5	1057.7	1444.2	1186.9
205311_at	10.1	5.7	4.3	7.8	18	87.2	22.2	65.2	24.9
205312_at	6.6	53.8	9	4.2	30.1	75	22.1	34.9	21.7
205313_at	80.6	37.1	49	56	229.2	505.6	354.8	253.4	135.8
205314_x_at	13.9	10.3	8	6.4	24	94.2	51	11	49.2
205315_s_at	2002.3	2956.2	2960.2	2760.3	2286.9	2296.2	2553.8	3321.7	2902.4
205316_at	87	116.1	13.5	5.7	109.7	120.2	77.1	105.2	89.4
205317_s_at	74.2	106.4	67	69.1	92.7	42.1	68.9	240.7	27.4
205318_at	111.6	22	40.4	17	231.6	439.8	87.7	198.1	46
205319_at	181.7	199	96.2	78.1	75.8	253.6	14.6	241.7	162.5
205320_at	267.5	170.4	274	225.7	182.8	166	86.3	126	124.4
205321_at	2701.4	2088.9	3785.2	3005.8	3500.4	2172.5	2641	8615.4	4345
205322_s_at	384	303.9	437.7	613.7	920.2	606.2	1293.9	1120.3	1472.4
205323_s_at	1005.4	898.5	861.5	840.7	1788.1	1565.5	1397.1	1327.1	1845.1
205324_s_at	5336.8	7562.1	8278.7	4583.7	7261.5	5835.6	8430.7	7331.9	6148.7
205325_at	6.2	74.4	22.7	28.5	17.8	162.8	210.5	14.5	24.6
205326_at	215.5	146.8	135.7	110.2	278.2	818	119.1	28.8	169.4
205327_s_at	6013.3	2653.2	3187.2	4768	2700.9	1922.9	1580	1275.5	2264.5
205328_at	121.8	155.5	17.2	69.8	42.9	99.5	158.4	244.4	113.1
205329_s_at	978.4	996.3	877.2	1182.4	819.4	741	1087.3	944.8	1276.2
205330_at	3742.8	3954	6089.6	3584.8	2245.3	1777	2204.9	4055.6	1462.1
205331_s_at	285.3	66	72.9	60	530.6	263.7	379.4	185.2	163.5
205332_at	20.2	15.8	26.8	10.3	41.7	149	32.3	80.4	67.3
205333_s_at	297.3	157.6	242.6	197.8	873.4	504.9	728.6	923	778.6
205334_at	127.4	173.7	52	179.8	170.2	243.6	135.3	125.4	397.9
205335_s_at	6559	11025.7	12400.7	13010.5	5625.6	4128.3	5943.6	4910.6	6485.4
205336_at	3.3	15.1	25.2	119.7	147.9	168.9	98.8	25.1	62.4
205337_at	148.3	24.6	5.5	30.7	116.8	19.4	9.1	119.5	51.5
205338_s_at	135.3	51.6	111.2	82.4	8	482.2	144.4	368.1	172
205339_at	588.4	1109.3	637.2	809.2	548	613.4	1161.6	495.8	554.6
205340_at	722.7	1033.9	1066.7	1091.3	666.7	577.5	374.5	355.5	449.7
205341_at	1004.3	684.6	485.7	576.4	4399.4	1790.8	6657.6	2884.1	3431.1
205342_s_at	1.4	7.5	6	22.9	144.1	45.5	37.9	54.3	69.6
205343_at	5.3	5.9	8.6	7.4	159.5	73.9	6.4	89.2	14.9
205344_at	21.8	65.7	20.4	25.3	129.4	103.1	16.6	12.9	41.7
205345_at	120.4	820.9	480.8	310.4	510.6	848.9	789.8	685.1	779
205346_at	134.3	68.9	93.3	200.2	322.8	119.6	550.2	281.1	388.2
205347_s_at	168.9	911.7	430.9	226.2	231	637.8	202.6	426.2	376.3
205348_s_at	427.6	748.2	322.7	560.2	619.1	496.4	849.2	530.4	698.5
